Date,County,Observed_Cases,date_column_name
2021-02-27,Marion,6,2021-02-27
2021-02-28,Marion,9,2021-02-28
2021-03-01,Marion,1,2021-03-01
2021-03-02,Marion,4,2021-03-02
2021-03-03,Marion,4,2021-03-03
2021-03-04,Marion,3,2021-03-04
2021-03-05,Marion,7,2021-03-05
2021-03-06,Marion,6,2021-03-06
2021-03-07,Marion,1,2021-03-07
2021-03-08,Marion,2,2021-03-08
2021-03-09,Marion,3,2021-03-09
2021-03-10,Marion,2,2021-03-10
2021-03-11,Marion,3,2021-03-11
2021-03-12,Marion,7,2021-03-12
2021-03-13,Marion,3,2021-03-13
2021-03-14,Marion,8,2021-03-14
2021-03-15,Marion,7,2021-03-15
2021-03-16,Marion,0,2021-03-16
2021-03-17,Marion,8,2021-03-17
2021-03-18,Marion,9,2021-03-18
2021-03-19,Marion,3,2021-03-19
2021-03-20,Marion,10,2021-03-20
2021-03-21,Marion,18,2021-03-21
2021-03-22,Marion,4,2021-03-22
2021-03-23,Marion,7,2021-03-23
2021-03-24,Marion,0,2021-03-24
2021-03-25,Marion,10,2021-03-25
2021-03-26,Marion,11,2021-03-26
2021-03-27,Marion,16,2021-03-27
2021-03-28,Marion,6,2021-03-28
2021-03-29,Marion,6,2021-03-29
2021-03-30,Marion,6,2021-03-30
2021-03-31,Marion,0,2021-03-31
2021-04-01,Marion,0,2021-04-01
2021-04-02,Marion,5,2021-04-02
2021-04-03,Marion,7,2021-04-03
2021-04-04,Marion,0,2021-04-04
2021-04-05,Marion,5,2021-04-05
2021-04-06,Marion,7,2021-04-06
2021-04-07,Marion,1,2021-04-07
2021-04-08,Marion,3,2021-04-08
2021-04-09,Marion,1,2021-04-09
2021-04-10,Marion,3,2021-04-10
2021-04-11,Marion,4,2021-04-11
2021-04-12,Marion,1,2021-04-12
2021-04-13,Marion,1,2021-04-13
2021-04-14,Marion,4,2021-04-14
2021-04-15,Marion,1,2021-04-15
2021-04-16,Marion,4,2021-04-16
2021-04-17,Marion,2,2021-04-17
2021-04-18,Marion,4,2021-04-18
2021-04-19,Marion,1,2021-04-19
2021-04-20,Marion,4,2021-04-20
2021-04-21,Marion,4,2021-04-21
2021-04-22,Marion,2,2021-04-22
2021-04-23,Marion,2,2021-04-23
2021-04-24,Marion,2,2021-04-24
2021-04-25,Marion,0,2021-04-25
2021-04-26,Marion,1,2021-04-26
2021-04-27,Marion,1,2021-04-27
2021-04-28,Marion,0,2021-04-28
2021-04-29,Marion,18,2021-04-29
2021-04-30,Marion,2,2021-04-30
2021-05-01,Marion,2,2021-05-01
2021-05-02,Marion,4,2021-05-02
2021-05-03,Marion,2,2021-05-03
2021-05-04,Marion,0,2021-05-04
2021-05-05,Marion,1,2021-05-05
2021-05-06,Marion,1,2021-05-06
2021-05-07,Marion,4,2021-05-07
2021-05-08,Marion,0,2021-05-08
2021-05-09,Marion,1,2021-05-09
2021-05-10,Marion,0,2021-05-10
2021-05-11,Marion,2,2021-05-11
2021-05-12,Marion,0,2021-05-12
2021-05-13,Marion,0,2021-05-13
2021-05-14,Marion,0,2021-05-14
2021-05-15,Marion,6,2021-05-15
2021-05-16,Marion,1,2021-05-16
2021-05-17,Marion,0,2021-05-17
2021-05-18,Marion,1,2021-05-18
2021-05-19,Marion,0,2021-05-19
2021-05-20,Marion,1,2021-05-20
2021-05-21,Marion,0,2021-05-21
2021-05-22,Marion,0,2021-05-22
2021-05-23,Marion,0,2021-05-23
2021-05-24,Marion,0,2021-05-24
2021-05-25,Marion,0,2021-05-25
2021-05-26,Marion,0,2021-05-26
2021-05-27,Marion,0,2021-05-27
2021-05-28,Marion,1,2021-05-28
2021-05-29,Marion,0,2021-05-29
2021-05-30,Marion,1,2021-05-30
2021-05-31,Marion,1,2021-05-31
2021-06-01,Marion,0,2021-06-01
2021-06-02,Marion,0,2021-06-02
2021-06-03,Marion,0,2021-06-03
2021-06-04,Marion,0,2021-06-04
2021-06-05,Marion,2,2021-06-05
2021-06-06,Marion,0,2021-06-06
2021-06-07,Marion,1,2021-06-07
2021-06-08,Marion,2,2021-06-08
2021-06-09,Marion,15,2021-06-09
2021-06-10,Marion,0,2021-06-10
2021-06-11,Marion,0,2021-06-11
2021-06-12,Marion,0,2021-06-12
2021-06-13,Marion,1,2021-06-13
2021-06-14,Marion,3,2021-06-14
2021-06-15,Marion,1,2021-06-15
2021-06-16,Marion,1,2021-06-16
2021-06-17,Marion,2,2021-06-17
2021-06-18,Marion,2,2021-06-18
2021-06-19,Marion,0,2021-06-19
2021-06-20,Marion,0,2021-06-20
2021-06-21,Marion,1,2021-06-21
2021-06-22,Marion,1,2021-06-22
2021-06-23,Marion,0,2021-06-23
2021-06-24,Marion,0,2021-06-24
2021-06-25,Marion,0,2021-06-25
2021-06-26,Marion,0,2021-06-26
2021-06-27,Marion,0,2021-06-27
2021-06-28,Marion,10,2021-06-28
2021-06-29,Marion,0,2021-06-29
2021-06-30,Marion,0,2021-06-30
2021-07-01,Marion,0,2021-07-01
2021-07-02,Marion,0,2021-07-02
2021-07-03,Marion,0,2021-07-03
2021-07-04,Marion,0,2021-07-04
2021-07-05,Marion,3,2021-07-05
2021-07-06,Marion,1,2021-07-06
2021-07-07,Marion,0,2021-07-07
2021-07-08,Marion,0,2021-07-08
2021-07-09,Marion,3,2021-07-09
2021-07-10,Marion,0,2021-07-10
2021-07-11,Marion,0,2021-07-11
2021-07-12,Marion,0,2021-07-12
2021-07-13,Marion,2,2021-07-13
2021-07-14,Marion,1,2021-07-14
2021-07-15,Marion,1,2021-07-15
2021-07-16,Marion,2,2021-07-16
2021-07-17,Marion,0,2021-07-17
2021-07-18,Marion,0,2021-07-18
2021-07-19,Marion,15,2021-07-19
2021-07-20,Marion,3,2021-07-20
2021-07-21,Marion,0,2021-07-21
2021-07-22,Marion,4,2021-07-22
2021-07-23,Marion,16,2021-07-23
2021-07-24,Marion,0,2021-07-24
2021-07-25,Marion,0,2021-07-25
2021-07-26,Marion,27,2021-07-26
2021-07-27,Marion,14,2021-07-27
2021-07-28,Marion,8,2021-07-28
2021-07-29,Marion,12,2021-07-29
2021-07-30,Marion,7,2021-07-30
2021-07-31,Marion,0,2021-07-31
2021-08-01,Marion,0,2021-08-01
2021-08-02,Marion,29,2021-08-02
2021-08-03,Marion,5,2021-08-03
2021-08-04,Marion,12,2021-08-04
2021-08-05,Marion,11,2021-08-05
2021-08-06,Marion,18,2021-08-06
2021-08-07,Marion,0,2021-08-07
2021-08-08,Marion,0,2021-08-08
2021-08-09,Marion,78,2021-08-09
2021-08-10,Marion,17,2021-08-10
2021-08-11,Marion,10,2021-08-11
2021-08-12,Marion,18,2021-08-12
2021-08-13,Marion,42,2021-08-13
2021-08-14,Marion,0,2021-08-14
2021-08-15,Marion,0,2021-08-15
2021-08-16,Marion,87,2021-08-16
2021-08-17,Marion,23,2021-08-17
2021-08-18,Marion,8,2021-08-18
2021-08-19,Marion,5,2021-08-19
2021-08-20,Marion,30,2021-08-20
2021-08-21,Marion,0,2021-08-21
2021-08-22,Marion,0,2021-08-22
2021-08-23,Marion,86,2021-08-23
2021-08-24,Marion,26,2021-08-24
2021-08-25,Marion,9,2021-08-25
2021-08-26,Marion,15,2021-08-26
2021-08-27,Marion,26,2021-08-27
2021-08-28,Marion,0,2021-08-28
2021-08-29,Marion,0,2021-08-29
2021-08-30,Marion,97,2021-08-30
2021-08-31,Marion,18,2021-08-31
2021-09-01,Marion,16,2021-09-01
2021-09-02,Marion,32,2021-09-02
2021-09-03,Marion,40,2021-09-03
2021-09-04,Marion,0,2021-09-04
2021-09-05,Marion,0,2021-09-05
2021-09-06,Marion,123,2021-09-06
2021-09-07,Marion,33,2021-09-07
2021-09-08,Marion,18,2021-09-08
2021-09-09,Marion,21,2021-09-09
2021-09-10,Marion,14,2021-09-10
2021-09-11,Marion,0,2021-09-11
2021-09-12,Marion,0,2021-09-12
2021-09-13,Marion,99,2021-09-13
2021-09-14,Marion,46,2021-09-14
2021-09-15,Marion,19,2021-09-15
2021-09-16,Marion,20,2021-09-16
2021-09-17,Marion,30,2021-09-17
2021-09-18,Marion,0,2021-09-18
2021-09-19,Marion,0,2021-09-19
2021-09-20,Marion,122,2021-09-20
2021-09-21,Marion,24,2021-09-21
2021-09-22,Marion,15,2021-09-22
2021-09-23,Marion,19,2021-09-23
2021-09-24,Marion,29,2021-09-24
2021-09-25,Marion,0,2021-09-25
2021-09-26,Marion,0,2021-09-26
2021-09-27,Marion,73,2021-09-27
2021-09-28,Marion,18,2021-09-28
2021-09-29,Marion,19,2021-09-29
2021-09-30,Marion,34,2021-09-30
2021-10-01,Marion,25,2021-10-01
2021-10-02,Marion,0,2021-10-02
2021-10-03,Marion,0,2021-10-03
2021-10-04,Marion,60,2021-10-04
2021-10-05,Marion,8,2021-10-05
2021-10-06,Marion,6,2021-10-06
2021-10-07,Marion,14,2021-10-07
2021-10-08,Marion,16,2021-10-08
2021-10-09,Marion,0,2021-10-09
2021-10-10,Marion,0,2021-10-10
2021-10-11,Marion,20,2021-10-11
2021-10-12,Marion,4,2021-10-12
2021-10-13,Marion,9,2021-10-13
2021-10-14,Marion,2,2021-10-14
2021-10-15,Marion,1,2021-10-15
2021-10-16,Marion,0,2021-10-16
2021-10-17,Marion,0,2021-10-17
2021-10-18,Marion,19,2021-10-18
2021-10-19,Marion,7,2021-10-19
2021-10-20,Marion,0,2021-10-20
2021-10-21,Marion,12,2021-10-21
2021-10-22,Marion,5,2021-10-22
2021-10-23,Marion,0,2021-10-23
2021-10-24,Marion,0,2021-10-24
2021-10-25,Marion,3,2021-10-25
2021-10-26,Marion,2,2021-10-26
2021-10-27,Marion,1,2021-10-27
2021-10-28,Marion,2,2021-10-28
2021-10-29,Marion,10,2021-10-29
2021-10-30,Marion,0,2021-10-30
2021-10-31,Marion,0,2021-10-31
2021-11-01,Marion,19,2021-11-01
2021-11-02,Marion,3,2021-11-02
2021-11-03,Marion,4,2021-11-03
2021-11-04,Marion,8,2021-11-04
2021-11-05,Marion,3,2021-11-05
2021-11-06,Marion,0,2021-11-06
2021-11-07,Marion,0,2021-11-07
2021-11-08,Marion,7,2021-11-08
2021-11-09,Marion,11,2021-11-09
2021-11-10,Marion,2,2021-11-10
2021-11-11,Marion,0,2021-11-11
2021-11-12,Marion,10,2021-11-12
2021-11-13,Marion,0,2021-11-13
2021-11-14,Marion,0,2021-11-14
2021-11-15,Marion,2,2021-11-15
2021-11-16,Marion,0,2021-11-16
2021-11-17,Marion,2,2021-11-17
2021-11-18,Marion,0,2021-11-18
2021-11-19,Marion,2,2021-11-19
2021-11-20,Marion,0,2021-11-20
2021-11-21,Marion,0,2021-11-21
2021-11-22,Marion,7,2021-11-22
2021-11-23,Marion,2,2021-11-23
2021-11-24,Marion,0,2021-11-24
2021-11-25,Marion,2,2021-11-25
2021-11-26,Marion,5,2021-11-26
2021-11-27,Marion,0,2021-11-27
2021-11-28,Marion,0,2021-11-28
2021-11-29,Marion,8,2021-11-29
2021-11-30,Marion,3,2021-11-30
2021-12-01,Marion,2,2021-12-01
2021-12-02,Marion,6,2021-12-02
2021-12-03,Marion,0,2021-12-03
2021-12-04,Marion,0,2021-12-04
2021-12-05,Marion,0,2021-12-05
2021-12-06,Marion,0,2021-12-06
2021-12-07,Marion,14,2021-12-07
2021-12-08,Marion,4,2021-12-08
2021-12-09,Marion,2,2021-12-09
2021-12-10,Marion,5,2021-12-10
2021-12-11,Marion,0,2021-12-11
2021-12-12,Marion,0,2021-12-12
2021-12-13,Marion,7,2021-12-13
2021-12-14,Marion,1,2021-12-14
2021-12-15,Marion,2,2021-12-15
2021-12-16,Marion,6,2021-12-16
2021-12-17,Marion,7,2021-12-17
2021-12-18,Marion,0,2021-12-18
2021-12-19,Marion,0,2021-12-19
2021-12-20,Marion,17,2021-12-20
2021-12-21,Marion,0,2021-12-21
2021-12-22,Marion,8,2021-12-22
2021-12-23,Marion,2,2021-12-23
2021-12-24,Marion,0,2021-12-24
2021-12-25,Marion,0,2021-12-25
2021-12-26,Marion,0,2021-12-26
2021-12-27,Marion,0,2021-12-27
2021-12-28,Marion,0,2021-12-28
2021-12-29,Marion,50,2021-12-29
2021-12-30,Marion,38,2021-12-30
2021-12-31,Marion,44,2021-12-31
2022-01-01,Marion,0,2022-01-01
2022-01-02,Marion,0,2022-01-02
2022-01-03,Marion,0,2022-01-03
2022-01-04,Marion,185,2022-01-04
2022-01-05,Marion,41,2022-01-05
2022-01-06,Marion,123,2022-01-06
2022-01-07,Marion,89,2022-01-07
2022-01-08,Marion,0,2022-01-08
2022-01-09,Marion,0,2022-01-09
2022-01-10,Marion,238,2022-01-10
2022-01-11,Marion,83,2022-01-11
2022-01-12,Marion,84,2022-01-12
2022-01-13,Marion,74,2022-01-13
2022-01-14,Marion,127,2022-01-14
2022-01-15,Marion,0,2022-01-15
2022-01-16,Marion,0,2022-01-16
2022-01-17,Marion,0,2022-01-17
2022-01-18,Marion,432,2022-01-18
2022-01-19,Marion,127,2022-01-19
2022-01-20,Marion,84,2022-01-20
2022-01-21,Marion,102,2022-01-21
2022-01-22,Marion,0,2022-01-22
2022-01-23,Marion,0,2022-01-23
2022-01-24,Marion,0,2022-01-24
2022-01-25,Marion,0,2022-01-25
2022-01-26,Marion,374,2022-01-26
2022-01-27,Marion,82,2022-01-27
2022-01-28,Marion,88,2022-01-28
2022-01-29,Marion,0,2022-01-29
2022-01-30,Marion,0,2022-01-30
2022-01-31,Marion,148,2022-01-31
2022-02-01,Marion,8,2022-02-01
2022-02-02,Marion,29,2022-02-02
2022-02-03,Marion,18,2022-02-03
2022-02-04,Marion,16,2022-02-04
2022-02-05,Marion,0,2022-02-05
2022-02-06,Marion,0,2022-02-06
2022-02-07,Marion,54,2022-02-07
2022-02-08,Marion,8,2022-02-08
2022-02-09,Marion,15,2022-02-09
2022-02-10,Marion,10,2022-02-10
2022-02-11,Marion,0,2022-02-11
2022-02-12,Marion,0,2022-02-12
2022-02-13,Marion,0,2022-02-13
2022-02-14,Marion,45,2022-02-14
2022-02-15,Marion,5,2022-02-15
2022-02-16,Marion,8,2022-02-16
2022-02-17,Marion,9,2022-02-17
2022-02-18,Marion,9,2022-02-18
2022-02-19,Marion,0,2022-02-19
2022-02-20,Marion,0,2022-02-20
2022-02-21,Marion,0,2022-02-21
2022-02-22,Marion,18,2022-02-22
2022-02-23,Marion,3,2022-02-23
2022-02-24,Marion,0,2022-02-24
2022-02-25,Marion,5,2022-02-25
2022-02-26,Marion,0,2022-02-26
2022-02-27,Marion,0,2022-02-27
2022-02-28,Marion,4,2022-02-28
2022-03-01,Marion,0,2022-03-01
2022-03-02,Marion,0,2022-03-02
2022-03-03,Marion,3,2022-03-03
2022-03-04,Marion,6,2022-03-04
2022-03-05,Marion,0,2022-03-05
2022-03-06,Marion,0,2022-03-06
2022-03-07,Marion,2,2022-03-07
2022-03-08,Marion,2,2022-03-08
2022-03-09,Marion,2,2022-03-09
2022-03-10,Marion,0,2022-03-10
2022-03-11,Marion,5,2022-03-11
2022-03-12,Marion,0,2022-03-12
2022-03-13,Marion,0,2022-03-13
2022-03-14,Marion,0,2022-03-14
2022-03-15,Marion,7,2022-03-15
2022-03-16,Marion,0,2022-03-16
2022-03-17,Marion,0,2022-03-17
2022-03-18,Marion,0,2022-03-18
2022-03-19,Marion,0,2022-03-19
2022-03-20,Marion,0,2022-03-20
2022-03-21,Marion,0,2022-03-21
2022-03-22,Marion,7,2022-03-22
2022-03-23,Marion,0,2022-03-23
2022-03-24,Marion,0,2022-03-24
2022-03-25,Marion,0,2022-03-25
2022-03-26,Marion,0,2022-03-26
2022-03-27,Marion,0,2022-03-27
2022-03-28,Marion,0,2022-03-28
2022-03-29,Marion,1,2022-03-29
2022-03-30,Marion,0,2022-03-30
2022-03-31,Marion,0,2022-03-31
2022-04-01,Marion,0,2022-04-01
2022-04-02,Marion,0,2022-04-02
2022-04-03,Marion,0,2022-04-03
2022-04-04,Marion,0,2022-04-04
2022-04-05,Marion,3,2022-04-05
2022-04-06,Marion,0,2022-04-06
2022-04-07,Marion,0,2022-04-07
2022-04-08,Marion,0,2022-04-08
2022-04-09,Marion,0,2022-04-09
2022-04-10,Marion,0,2022-04-10
2022-04-11,Marion,0,2022-04-11
2022-04-12,Marion,2,2022-04-12
2022-04-13,Marion,0,2022-04-13
2022-04-14,Marion,0,2022-04-14
2022-04-15,Marion,0,2022-04-15
2022-04-16,Marion,0,2022-04-16
2022-04-17,Marion,0,2022-04-17
2022-04-18,Marion,0,2022-04-18
2022-04-19,Marion,5,2022-04-19
2022-04-20,Marion,0,2022-04-20
2022-04-21,Marion,0,2022-04-21
2022-04-22,Marion,0,2022-04-22
2022-04-23,Marion,0,2022-04-23
2022-04-24,Marion,0,2022-04-24
2022-04-25,Marion,0,2022-04-25
2022-04-26,Marion,0,2022-04-26
2022-04-27,Marion,0,2022-04-27
2022-04-28,Marion,0,2022-04-28
2022-04-29,Marion,0,2022-04-29
2022-04-30,Marion,0,2022-04-30
2022-05-01,Marion,0,2022-05-01
2022-05-02,Marion,4,2022-05-02
2022-05-03,Marion,3,2022-05-03
2022-05-04,Marion,0,2022-05-04
2022-05-05,Marion,0,2022-05-05
2022-05-06,Marion,0,2022-05-06
2022-05-07,Marion,0,2022-05-07
2022-05-08,Marion,0,2022-05-08
2022-05-09,Marion,0,2022-05-09
2022-05-10,Marion,0,2022-05-10
2022-05-11,Marion,13,2022-05-11
2022-05-12,Marion,0,2022-05-12
2022-05-13,Marion,0,2022-05-13
2022-05-14,Marion,0,2022-05-14
2022-05-15,Marion,0,2022-05-15
2022-05-16,Marion,0,2022-05-16
2022-05-17,Marion,0,2022-05-17
2022-05-18,Marion,0,2022-05-18
2022-05-19,Marion,0,2022-05-19
2022-05-20,Marion,0,2022-05-20
2022-05-21,Marion,0,2022-05-21
2022-05-22,Marion,0,2022-05-22
2022-05-23,Marion,0,2022-05-23
2022-05-24,Marion,0,2022-05-24
2022-05-25,Marion,0,2022-05-25
2022-05-26,Marion,0,2022-05-26
2022-05-27,Marion,0,2022-05-27
2022-05-28,Marion,0,2022-05-28
2022-05-29,Marion,0,2022-05-29
2022-05-30,Marion,0,2022-05-30
2022-05-31,Marion,0,2022-05-31
2022-06-01,Marion,0,2022-06-01
2022-06-02,Marion,0,2022-06-02
2022-06-03,Marion,0,2022-06-03
2022-06-04,Marion,0,2022-06-04
2022-06-05,Marion,0,2022-06-05
2022-06-06,Marion,0,2022-06-06
2022-06-07,Marion,0,2022-06-07
2022-06-08,Marion,0,2022-06-08
2022-06-09,Marion,0,2022-06-09
2022-06-10,Marion,0,2022-06-10
2022-06-11,Marion,0,2022-06-11
2022-06-12,Marion,0,2022-06-12
2022-06-13,Marion,0,2022-06-13
2022-06-14,Marion,0,2022-06-14
2022-06-15,Marion,0,2022-06-15
2022-06-16,Marion,0,2022-06-16
2022-06-17,Marion,0,2022-06-17
2022-06-18,Marion,0,2022-06-18
2022-06-19,Marion,0,2022-06-19
2022-06-20,Marion,0,2022-06-20
2022-06-21,Marion,0,2022-06-21
2022-06-22,Marion,0,2022-06-22
2022-06-23,Marion,0,2022-06-23
2022-06-24,Marion,0,2022-06-24
2022-06-25,Marion,0,2022-06-25
2022-06-26,Marion,0,2022-06-26
2022-06-27,Marion,0,2022-06-27
2022-06-28,Marion,0,2022-06-28
2022-06-29,Marion,0,2022-06-29
2022-06-30,Marion,0,2022-06-30
2022-07-01,Marion,0,2022-07-01
2022-07-02,Marion,0,2022-07-02
2022-07-03,Marion,0,2022-07-03
2022-07-04,Marion,0,2022-07-04
2022-07-05,Marion,0,2022-07-05
2022-07-06,Marion,0,2022-07-06
2022-07-07,Marion,0,2022-07-07
2022-07-08,Marion,0,2022-07-08
2022-07-09,Marion,0,2022-07-09
2022-07-10,Marion,0,2022-07-10
2022-07-11,Marion,0,2022-07-11
2022-07-12,Marion,0,2022-07-12
2022-07-13,Marion,0,2022-07-13
2022-07-14,Marion,0,2022-07-14
2022-07-15,Marion,0,2022-07-15
2022-07-16,Marion,0,2022-07-16
2022-07-17,Marion,0,2022-07-17
2022-07-18,Marion,0,2022-07-18
2022-07-19,Marion,0,2022-07-19
2022-07-20,Marion,0,2022-07-20
2022-07-21,Marion,0,2022-07-21
2022-07-22,Marion,0,2022-07-22
2022-07-23,Marion,0,2022-07-23
2022-07-24,Marion,0,2022-07-24
2022-07-25,Marion,0,2022-07-25
2022-07-26,Marion,0,2022-07-26
2022-07-27,Marion,0,2022-07-27
2022-07-28,Marion,0,2022-07-28
2022-07-29,Marion,0,2022-07-29
2022-07-30,Marion,0,2022-07-30
2022-07-31,Marion,0,2022-07-31
2022-08-01,Marion,0,2022-08-01
2022-08-02,Marion,0,2022-08-02
2022-08-03,Marion,0,2022-08-03
2022-08-04,Marion,0,2022-08-04
2022-08-05,Marion,0,2022-08-05
2022-08-06,Marion,0,2022-08-06
2022-08-07,Marion,0,2022-08-07
2022-08-08,Marion,0,2022-08-08
2022-08-09,Marion,0,2022-08-09
2022-08-10,Marion,0,2022-08-10
2022-08-11,Marion,0,2022-08-11
2022-08-12,Marion,0,2022-08-12
2022-08-13,Marion,0,2022-08-13
2022-08-14,Marion,0,2022-08-14
2022-08-15,Marion,0,2022-08-15
2022-08-16,Marion,0,2022-08-16
2022-08-17,Marion,0,2022-08-17
2022-08-18,Marion,0,2022-08-18
2022-08-19,Marion,0,2022-08-19
2022-08-20,Marion,0,2022-08-20
2022-08-21,Marion,0,2022-08-21
2022-08-22,Marion,0,2022-08-22
2022-08-23,Marion,0,2022-08-23
2022-08-24,Marion,0,2022-08-24
2022-08-25,Marion,0,2022-08-25
2022-08-26,Marion,0,2022-08-26
2022-08-27,Marion,0,2022-08-27
2022-08-28,Marion,0,2022-08-28
2022-08-29,Marion,0,2022-08-29
2022-08-30,Marion,0,2022-08-30
2022-08-31,Marion,0,2022-08-31
2022-09-01,Marion,0,2022-09-01
2022-09-02,Marion,0,2022-09-02
2022-09-03,Marion,0,2022-09-03
2022-09-04,Marion,0,2022-09-04
2022-09-05,Marion,0,2022-09-05
2022-09-06,Marion,0,2022-09-06
2022-09-07,Marion,0,2022-09-07
2022-09-08,Marion,0,2022-09-08
2022-09-09,Marion,0,2022-09-09
2022-09-10,Marion,0,2022-09-10
2022-09-11,Marion,0,2022-09-11
2022-09-12,Marion,0,2022-09-12
2022-09-13,Marion,0,2022-09-13
2022-09-14,Marion,0,2022-09-14
2022-09-15,Marion,0,2022-09-15
2022-09-16,Marion,0,2022-09-16
2022-09-17,Marion,0,2022-09-17
2022-09-18,Marion,0,2022-09-18
2022-09-19,Marion,0,2022-09-19
2022-09-20,Marion,0,2022-09-20
2022-09-21,Marion,0,2022-09-21
2022-09-22,Marion,0,2022-09-22
2022-09-23,Marion,0,2022-09-23
2022-09-24,Marion,0,2022-09-24
2022-09-25,Marion,0,2022-09-25
2022-09-26,Marion,0,2022-09-26
2022-09-27,Marion,0,2022-09-27
2022-09-28,Marion,0,2022-09-28
2022-09-29,Marion,0,2022-09-29
2022-09-30,Marion,0,2022-09-30
2022-10-01,Marion,0,2022-10-01
2022-10-02,Marion,0,2022-10-02
2022-10-03,Marion,0,2022-10-03
2022-10-04,Marion,0,2022-10-04
2022-10-05,Marion,0,2022-10-05
2022-10-06,Marion,0,2022-10-06
2022-10-07,Marion,0,2022-10-07
2022-10-08,Marion,0,2022-10-08
2022-10-09,Marion,0,2022-10-09
2022-10-10,Marion,0,2022-10-10
2022-10-11,Marion,0,2022-10-11
2022-10-12,Marion,0,2022-10-12
2022-10-13,Marion,0,2022-10-13
2022-10-14,Marion,0,2022-10-14
2022-10-15,Marion,0,2022-10-15
2022-10-16,Marion,0,2022-10-16
2022-10-17,Marion,0,2022-10-17
2022-10-18,Marion,0,2022-10-18
2022-10-19,Marion,0,2022-10-19
2022-10-20,Marion,0,2022-10-20
2022-10-21,Marion,0,2022-10-21
2022-10-22,Marion,0,2022-10-22
2022-10-23,Marion,0,2022-10-23
2022-10-24,Marion,0,2022-10-24
2022-10-25,Marion,0,2022-10-25
2022-10-26,Marion,0,2022-10-26
2022-10-27,Marion,0,2022-10-27
2022-10-28,Marion,0,2022-10-28
2022-10-29,Marion,0,2022-10-29
2022-10-30,Marion,0,2022-10-30
2022-10-31,Marion,0,2022-10-31
2022-11-01,Marion,0,2022-11-01
2022-11-02,Marion,0,2022-11-02
2022-11-03,Marion,0,2022-11-03
2022-11-04,Marion,0,2022-11-04
2022-11-05,Marion,0,2022-11-05
2022-11-06,Marion,0,2022-11-06
2022-11-07,Marion,0,2022-11-07
2022-11-08,Marion,0,2022-11-08
2022-11-09,Marion,0,2022-11-09
2022-11-10,Marion,0,2022-11-10
2022-11-11,Marion,0,2022-11-11
2022-11-12,Marion,0,2022-11-12
2022-11-13,Marion,0,2022-11-13
2022-11-14,Marion,0,2022-11-14
2022-11-15,Marion,0,2022-11-15
2022-11-16,Marion,0,2022-11-16
2022-11-17,Marion,0,2022-11-17
2022-11-18,Marion,0,2022-11-18
2022-11-19,Marion,0,2022-11-19
2022-11-20,Marion,0,2022-11-20
2022-11-21,Marion,0,2022-11-21
2022-11-22,Marion,0,2022-11-22
2022-11-23,Marion,0,2022-11-23
2022-11-24,Marion,0,2022-11-24
2022-11-25,Marion,0,2022-11-25
2022-11-26,Marion,0,2022-11-26
2022-11-27,Marion,0,2022-11-27
2022-11-28,Marion,0,2022-11-28
2022-11-29,Marion,0,2022-11-29
2022-11-30,Marion,0,2022-11-30
2022-12-01,Marion,0,2022-12-01
2022-12-02,Marion,0,2022-12-02
2022-12-03,Marion,0,2022-12-03
2022-12-04,Marion,0,2022-12-04
2022-12-05,Marion,0,2022-12-05
2022-12-06,Marion,0,2022-12-06
2022-12-07,Marion,0,2022-12-07
2022-12-08,Marion,0,2022-12-08
2022-12-09,Marion,0,2022-12-09
2022-12-10,Marion,0,2022-12-10
2022-12-11,Marion,0,2022-12-11
2022-12-12,Marion,0,2022-12-12
2022-12-13,Marion,0,2022-12-13
2022-12-14,Marion,0,2022-12-14
2022-12-15,Marion,0,2022-12-15
2022-12-16,Marion,0,2022-12-16
2022-12-17,Marion,0,2022-12-17
2022-12-18,Marion,0,2022-12-18
2022-12-19,Marion,0,2022-12-19
2022-12-20,Marion,0,2022-12-20
2022-12-21,Marion,0,2022-12-21
2022-12-22,Marion,0,2022-12-22
2022-12-23,Marion,0,2022-12-23
2022-12-24,Marion,0,2022-12-24
2022-12-25,Marion,0,2022-12-25
2022-12-26,Marion,0,2022-12-26
2022-12-27,Marion,0,2022-12-27
2022-12-28,Marion,0,2022-12-28
2022-12-29,Marion,0,2022-12-29
2022-12-30,Marion,0,2022-12-30
2022-12-31,Marion,0,2022-12-31
2023-01-01,Marion,0,2023-01-01
2023-01-02,Marion,0,2023-01-02
2023-01-03,Marion,0,2023-01-03
2023-01-04,Marion,0,2023-01-04
2023-01-05,Marion,0,2023-01-05
2023-01-06,Marion,0,2023-01-06
2023-01-07,Marion,0,2023-01-07
2023-01-08,Marion,0,2023-01-08
2023-01-09,Marion,0,2023-01-09
2023-01-10,Marion,0,2023-01-10
2023-01-11,Marion,0,2023-01-11
2023-01-12,Marion,0,2023-01-12
2023-01-13,Marion,0,2023-01-13
2023-01-14,Marion,0,2023-01-14
2023-01-15,Marion,0,2023-01-15
2023-01-16,Marion,0,2023-01-16
2023-01-17,Marion,0,2023-01-17
2023-01-18,Marion,0,2023-01-18
2023-01-19,Marion,0,2023-01-19
2023-01-20,Marion,0,2023-01-20
2023-01-21,Marion,0,2023-01-21
2023-01-22,Marion,0,2023-01-22
2023-01-23,Marion,0,2023-01-23
2023-01-24,Marion,0,2023-01-24
2023-01-25,Marion,0,2023-01-25
2023-01-26,Marion,0,2023-01-26
